date,brap3.sa,brap4.sa,brkm5.sa,dxco3.sa,fher3.sa,fesa4.sa,ggbr4.sa,goau4.sa,rani3.sa,klbn11.sa,csna3.sa,suzb3.sa,unip6.sa,usim3.sa,usim5.sa,vale3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2000-06-21,1.34e-4,1.530408,1182.091553,NA,NA,0.413889,1.264286,0.389398,2.87e-4,NA,1.547444,NA,1.151085,0.876466,1.376651,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-22,1.34e-4,1.530408,1182.091553,NA,NA,0.413889,NA,0.389398,2.87e-4,NA,NA,NA,1.151085,0.876466,1.376651,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-23,1.34e-4,1.530408,1048.874512,NA,NA,0.413889,1.252358,0.387396,2.87e-4,NA,1.553856,NA,1.12182,0.876466,1.343678,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-26,1.34e-4,1.530408,1141.529419,NA,NA,0.413889,1.228504,0.390399,2.87e-4,NA,1.541032,NA,1.112065,0.876466,1.333785,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-27,1.34e-4,1.530408,1184.988647,NA,NA,0.407422,1.264305,0.407105,2.87e-4,NA,1.523933,NA,1.12182,0.893652,1.35357,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-28,1.34e-4,1.530408,1158.913208,NA,NA,0.415182,1.335868,0.404996,2.74e-4,NA,1.538895,NA,1.14133,0.893652,1.371705,1.870113,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-29,1.34e-4,1.530408,1158.913208,NA,NA,0.413889,1.323941,0.407105,2.74e-4,NA,1.530345,NA,1.131575,0.893652,1.376651,1.849379,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-06-30,1.34e-4,1.632435,1170.502319,NA,NA,0.43329,1.312014,0.411324,2.74e-4,NA,1.611564,NA,1.151085,0.876466,1.375003,1.829051,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-03,1.34e-4,1.632435,1187.827881,NA,NA,0.459158,1.312014,0.403942,2.74e-4,NA,1.694921,NA,1.170595,0.893652,1.442598,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-04,1.34e-4,1.632435,1187.885986,NA,NA,0.459158,1.371652,0.423981,2.74e-4,NA,1.795377,NA,1.209615,0.945209,1.495356,1.870113,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-05,1.34e-4,1.632435,1245.831787,NA,NA,0.459158,1.395506,0.442964,2.74e-4,NA,1.769729,NA,1.18035,0.97958,1.508546,1.870113,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-06,1.34e-4,1.632435,1332.750244,NA,NA,0.485026,1.431288,0.442964,2.74e-4,NA,1.780416,NA,1.21937,0.962394,1.582737,1.910767,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-07,1.34e-4,1.632435,1373.311768,NA,NA,0.485026,1.455143,0.440434,2.66e-4,NA,1.806064,NA,1.268144,1.031137,1.56625,1.911174,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-10,1.34e-4,1.632435,1390.695557,NA,NA,0.485026,1.46707,0.455621,2.66e-4,NA,1.788965,NA,1.268144,1.031137,1.56625,1.918899,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-11,1.34e-4,1.530408,1326.955444,NA,NA,0.472092,1.407434,0.4398,2.66e-4,NA,1.694921,NA,1.21937,0.97958,1.533276,1.84572,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-12,1.34e-4,1.530408,1303.777222,NA,NA,0.452691,1.383578,0.442964,2.66e-4,NA,1.707746,NA,1.258389,0.97958,1.533276,1.849786,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-13,1.34e-4,1.428381,1275.383911,NA,NA,0.452691,1.383578,0.421871,2.66e-4,NA,1.630801,NA,1.18035,0.97958,1.492059,1.821327,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-14,1.34e-4,1.530408,1390.695557,NA,NA,0.452691,1.383578,0.437691,2.66e-4,NA,1.682097,NA,1.229125,0.97958,1.470626,1.735952,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-17,1.34e-4,1.632435,1361.723022,NA,NA,0.472092,1.395506,0.449293,2.75e-4,NA,1.737669,NA,1.248635,0.945209,1.54152,1.932314,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-18,1.34e-4,1.632435,1303.777222,NA,NA,0.472027,1.419361,0.446129,2.75e-4,NA,1.737669,NA,1.229125,0.962394,1.543169,1.870113,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-19,1.34e-4,1.530408,1324.058472,NA,NA,0.472027,1.407434,0.428199,2.75e-4,NA,1.731257,NA,1.229125,0.945209,1.543169,1.870113,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-20,1.34e-4,1.530408,1355.928223,NA,NA,0.468794,1.371652,0.430309,3.04e-4,NA,1.737669,NA,1.229125,0.888496,1.579439,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-21,1.34e-4,1.530408,1378.527344,NA,NA,0.466272,1.395506,0.42609,3.04e-4,NA,1.718432,NA,1.23888,0.885059,1.609115,1.855883,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-24,1.34e-4,1.530408,1332.750244,NA,NA,0.466272,1.395506,0.417653,2.97e-4,NA,1.703471,NA,1.297409,0.910837,1.640441,1.89044,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-25,1.34e-4,1.530408,1379.106567,NA,NA,0.468859,1.371652,0.411113,2.97e-4,NA,1.703471,NA,1.316919,0.945209,1.648684,1.910361,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-26,1.34e-4,1.632435,1303.71936,NA,NA,0.45282,1.383578,0.400777,2.97e-4,NA,1.707746,NA,1.355939,0.945209,1.673414,1.910767,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-27,1.34e-4,1.632435,1274.804321,NA,NA,0.452691,1.371652,0.41027,2.97e-4,NA,1.729119,NA,1.404714,0.962394,1.673414,1.89044,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-28,1.34e-4,1.632435,1216.859009,NA,NA,0.452691,1.359724,0.411324,2.97e-4,NA,1.724844,NA,1.375449,0.928023,1.61571,1.809131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-07-31,1.34e-4,1.530408,1100.967285,NA,NA,0.452691,1.395506,0.409215,2.97e-4,NA,1.624388,NA,1.394959,0.97958,1.61571,1.809131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-01,1.34e-4,1.530408,1129.94043,NA,NA,0.452691,1.371652,0.400777,2.97e-4,NA,1.624388,NA,1.346184,0.945209,1.576142,1.809131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-02,1.34e-4,1.530408,1100.967285,NA,NA,0.452691,1.383578,0.400777,2.97e-4,NA,1.56668,NA,1.326674,0.953802,1.534924,1.809131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-03,1.34e-4,1.632435,1158.855347,NA,NA,0.452691,1.395506,0.402887,2.97e-4,NA,1.675685,NA,1.365693,0.945209,1.61571,1.809131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-04,1.34e-4,1.632435,1141.529419,NA,NA,0.452755,1.407434,0.411535,2.97e-4,NA,1.737669,NA,1.355939,0.945209,1.640441,1.857916,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-07,1.34e-4,1.632435,1158.913208,NA,NA,0.452691,1.419361,0.413012,2.97e-4,NA,1.737669,NA,1.394959,0.962394,1.688253,1.902637,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-08,1.34e-4,1.632435,1147.323975,NA,NA,0.452626,1.419361,0.418707,2.97e-4,NA,1.724844,NA,1.375449,0.962394,1.736064,1.898571,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-09,1.34e-4,1.734462,1141.529419,NA,NA,0.452691,1.419361,0.420184,2.97e-4,NA,1.810338,NA,1.365693,0.996765,1.772335,1.861982,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-10,1.34e-4,1.530408,1071.994629,NA,NA,0.452691,1.455143,0.423559,2.97e-4,NA,1.861635,NA,1.404714,0.998484,1.80366,1.853444,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-11,1.34e-4,1.530408,1072.052856,NA,NA,0.471445,1.502853,0.437691,2.97e-4,NA,1.870184,NA,1.385204,1.048322,1.932258,1.910767,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-14,1.389004,3.071203,1060.405518,NA,NA,0.472739,1.586344,0.453512,2.97e-4,NA,1.93858,NA,1.385204,1.117065,1.940502,1.918899,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-15,1.377802,2.935709,1043.021851,NA,NA,0.452691,1.610199,0.453512,2.97e-4,NA,1.908657,NA,1.433979,1.09988,1.8795,1.947356,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-16,1.243383,2.709886,1043.021851,NA,NA,0.452626,1.586344,0.453512,2.97e-4,NA,1.831712,NA,1.414468,1.019107,1.838283,1.931095,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-17,1.232181,2.687304,1071.936768,NA,NA,0.452691,1.550562,0.452457,2.97e-4,NA,1.853086,NA,1.453488,1.048322,1.937204,1.971749,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-18,1.198576,2.642138,1095.172974,NA,NA,0.452691,1.490925,0.437691,2.97e-4,NA,1.795377,NA,1.414468,1.031137,1.838283,1.931095,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-21,1.198576,2.596974,1100.967285,NA,NA,0.452691,1.46707,0.429254,2.97e-4,NA,1.795377,NA,1.424224,1.031137,1.808606,1.931095,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-22,1.198576,2.664721,1100.967285,NA,NA,0.452691,1.478998,0.432418,2.97e-4,NA,1.829575,NA,1.482753,1.031137,1.765741,1.918899,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-23,1.220979,2.800215,1176.296753,NA,NA,0.439757,1.455143,0.431363,2.97e-4,NA,1.880871,NA,1.463243,1.048322,1.820148,1.93516,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-24,1.299391,2.84538,1158.913208,NA,NA,0.446224,1.431288,0.432418,2.97e-4,NA,1.872322,NA,1.453488,1.022544,1.793768,1.950609,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-25,1.400205,2.913126,1170.502319,NA,NA,0.439757,1.431288,0.442964,2.95e-4,NA,1.880871,NA,1.433979,1.056915,1.830039,1.951015,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-28,1.321794,2.822798,1129.94043,NA,NA,0.434583,1.455143,0.452878,2.95e-4,NA,1.880871,NA,1.433979,1.062071,1.838283,1.947356,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-29,1.332996,2.84538,1124.145752,NA,NA,0.455924,1.478998,0.453512,2.95e-4,NA,1.889421,NA,1.414468,1.056915,1.813553,1.93516,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-30,1.288189,2.822798,1153.11853,NA,NA,0.455924,1.51478,0.453512,2.95e-4,NA,1.889421,NA,1.414468,1.048322,1.805309,1.902637,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-08-31,1.299391,2.822798,1147.323975,NA,NA,0.455924,1.56249,0.453512,2.95e-4,NA,1.883009,NA,1.385204,1.048322,1.747605,1.878243,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-01,1.344198,2.84538,1112.556641,NA,NA,0.459158,1.574417,0.45773,2.95e-4,NA,1.880871,NA,1.414468,1.048322,1.813553,1.853038,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-04,1.422608,2.935709,1129.94043,NA,NA,0.478559,1.56249,0.469964,2.95e-4,NA,1.883009,NA,1.404714,1.089567,1.867959,1.882309,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-05,1.411407,3.003457,1118.351196,NA,NA,0.459158,1.538635,0.464058,2.95e-4,NA,1.878734,NA,1.385204,1.080975,1.872905,1.910767,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-06,1.411407,3.003457,1124.145752,NA,NA,0.452691,1.550562,0.463004,2.95e-4,NA,1.878734,NA,1.375449,1.039729,1.8795,1.983945,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-07,1.411407,3.003457,1124.145752,NA,NA,0.452691,NA,0.463004,2.95e-4,NA,NA,NA,1.375449,1.039729,1.8795,1.983945,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-08,1.422608,3.026039,1129.94043,NA,NA,0.465625,1.526707,0.460894,2.95e-4,NA,1.823163,NA,1.375449,1.039729,1.844877,1.910767,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-11,1.400205,2.913126,1106.820068,NA,NA,0.452691,1.490925,0.459418,2.95e-4,NA,1.891558,NA,1.346184,1.043166,1.821796,1.918899,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-12,1.389004,2.867963,1092.275635,NA,NA,0.452691,1.502853,0.45773,2.58e-4,NA,1.883009,NA,1.346184,1.065508,1.821796,1.902637,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-13,1.411407,2.935709,1066.200317,NA,NA,0.446224,1.526707,0.463004,2.58e-4,NA,1.810338,NA,1.346184,1.05004,1.887743,1.89044,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-14,1.3666,2.867963,1054.669067,NA,NA,0.439757,1.502853,0.453512,2.3e-4,NA,1.767591,NA,1.326674,1.053478,1.863014,1.857916,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-15,1.344198,2.84538,1089.378296,NA,NA,0.439757,1.478998,0.453512,2.3e-4,NA,1.793239,NA,1.307164,1.053478,1.788823,1.829458,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-18,1.265786,2.777632,1043.021851,NA,NA,0.423589,1.407434,0.43516,2.28e-4,NA,1.72057,NA,1.229125,1.031137,1.750903,1.780673,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-19,1.321794,2.777632,1016.946106,NA,NA,0.423589,1.455143,0.448238,2.28e-4,NA,1.694921,NA,1.268144,1.046604,1.769038,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-20,1.310592,2.777632,1011.151672,NA,NA,0.423589,1.407434,0.442964,2.28e-4,NA,1.667136,NA,1.248635,1.048322,1.731118,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-21,1.276987,2.709886,985.655701,NA,NA,0.420356,1.371652,0.437691,2.28e-4,NA,1.658587,NA,1.23888,1.048322,1.724524,1.687167,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-22,1.321794,2.800215,1040.12439,NA,NA,0.420356,1.443216,0.437691,2.28e-4,NA,1.712021,NA,1.268144,1.048322,1.775633,1.687167,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-25,1.332996,2.777632,1043.021851,NA,NA,0.420356,1.478998,0.436636,2.28e-4,NA,1.694921,NA,1.326674,1.048322,1.780579,1.731887,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-26,1.299391,2.75505,1014.049072,NA,NA,0.420356,1.478998,0.432418,2.21e-4,NA,1.682097,NA,1.287654,1.048322,1.745957,1.727821,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-27,1.276987,2.709886,985.076172,NA,NA,0.432643,1.419361,0.417863,2.21e-4,NA,1.6479,NA,1.2779,1.048322,1.683306,1.699363,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-28,1.288189,2.75505,956.103394,NA,NA,0.432643,1.431288,0.432418,2.21e-4,NA,1.662861,NA,1.316919,1.048322,1.721227,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-09-29,1.288189,2.75505,1043.021851,NA,NA,0.432643,1.407434,0.432418,2.21e-4,NA,1.656449,NA,1.287654,1.031137,1.731118,1.709527,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-02,1.265786,2.732468,1014.049072,NA,NA,0.407487,1.335868,0.421871,2.21e-4,NA,1.6479,NA,1.287654,0.989892,1.665171,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-03,1.276987,2.732468,1002.459961,NA,NA,0.41958,1.312014,0.44191,2.21e-4,NA,1.63935,NA,1.287654,1.031137,1.681657,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-04,1.288189,2.75505,1033.750732,NA,NA,0.420356,1.300086,0.451402,2.21e-4,NA,1.643625,NA,1.287654,1.031137,1.671766,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-05,1.288189,2.75505,1033.750732,NA,NA,0.420356,NA,0.451402,2.21e-4,NA,NA,NA,1.287654,1.031137,1.671766,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-06,1.288189,2.777632,985.076172,NA,NA,0.420356,1.300086,0.442964,2.21e-4,NA,1.643625,NA,1.307164,1.031137,1.731118,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-09,1.276987,2.777632,1031.432617,NA,NA,0.407422,1.28816,0.432418,2.21e-4,NA,1.656449,NA,1.326674,1.031137,1.693199,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-10,1.254584,2.75505,1014.049072,NA,NA,0.407422,1.276232,0.427145,2.58e-4,NA,1.650037,NA,1.316919,1.031137,1.673414,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-11,1.232181,2.732468,967.692627,NA,NA,0.419062,1.276232,0.418707,2.58e-4,NA,1.624388,NA,1.307164,1.031137,1.640441,1.668873,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-12,1.232181,2.732468,967.692627,NA,NA,0.419062,NA,0.418707,2.58e-4,NA,NA,NA,1.307164,1.031137,1.640441,1.668873,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-13,1.254584,2.732468,982.178894,NA,NA,0.459158,1.216595,0.396137,2.58e-4,NA,1.624388,NA,1.268144,1.031137,1.640441,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-16,1.288189,2.664721,985.134155,NA,NA,0.459158,1.204668,0.414489,2.58e-4,NA,1.63935,NA,1.23888,1.031137,1.642089,1.687167,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-17,1.243383,2.664721,985.076172,NA,NA,0.410655,1.180813,0.406051,2.58e-4,NA,1.609427,NA,1.229125,1.031137,1.592629,1.666839,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-18,1.198576,2.596974,985.076172,NA,NA,0.407422,1.133103,0.379684,2.58e-4,NA,1.523933,NA,1.190105,0.996765,1.529979,1.626185,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-19,1.176173,2.642138,996.665405,NA,NA,0.413889,1.19274,0.400777,2.74e-4,NA,1.528208,NA,1.229125,1.022544,1.622305,1.638382,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-20,1.198576,2.619556,996.665405,NA,NA,0.407422,1.204668,0.395504,2.74e-4,NA,1.521796,NA,1.190105,1.022544,1.534924,1.646513,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-23,1.198576,2.529226,973.486938,NA,NA,0.407422,1.168885,0.383903,2.74e-4,NA,1.453401,NA,1.170595,1.022544,1.483816,1.605858,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-24,1.198576,2.529226,973.486938,NA,NA,0.407422,NA,0.383903,2.74e-4,NA,NA,NA,1.170595,1.022544,1.483816,1.605858,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-25,1.142568,2.393733,938.719666,NA,NA,0.426629,1.133103,0.35859,2.74e-4,NA,1.438439,NA,1.131575,1.022544,1.376651,1.585531,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-26,1.153769,2.484062,938.719666,NA,NA,0.426629,1.145031,0.367661,2.36e-4,NA,1.481187,NA,1.170595,0.996765,1.450842,1.585531,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-27,1.198576,2.574391,967.692627,NA,NA,0.400955,1.156958,0.379684,2.36e-4,NA,1.502559,NA,1.209615,0.996765,1.599223,1.727821,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-30,1.153769,2.596974,985.076172,NA,NA,0.400955,1.19274,0.395504,2.36e-4,NA,1.511109,NA,1.209615,0.996765,1.632198,1.781892,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-10-31,1.164971,2.529226,938.719666,NA,NA,0.394488,1.19274,0.41027,2.36e-4,NA,1.511109,NA,1.190105,1.031137,1.61571,1.788803,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-01,1.142568,2.484062,944.514282,NA,NA,0.355686,1.204668,0.404996,2.36e-4,NA,1.545307,NA,1.18035,1.031137,1.61571,1.71156,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-02,1.142568,2.484062,944.514282,NA,NA,0.355686,NA,0.404996,2.36e-4,NA,NA,NA,1.18035,1.031137,1.61571,1.71156,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-03,1.142568,2.461479,915.541565,NA,NA,0.355686,1.156958,0.404785,2.36e-4,NA,1.581642,NA,1.170595,1.031137,1.549763,1.687167,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-06,1.120164,2.461479,938.719666,NA,NA,0.355686,1.180813,0.402887,2.36e-4,NA,1.592328,NA,1.170595,1.031137,1.59098,1.744084,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-07,1.120164,2.416315,915.830872,NA,NA,0.388021,1.180813,0.400777,2.28e-4,NA,1.624388,NA,1.170595,1.031137,1.599223,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-08,1.075358,2.416315,915.541565,NA,NA,0.375087,1.133103,0.395504,2.28e-4,NA,1.617976,NA,1.12182,1.031137,1.599223,1.748149,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-09,1.019349,2.461479,921.335938,NA,NA,0.375087,1.109248,0.384958,2.28e-4,NA,1.609427,NA,1.151085,1.031137,1.595927,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-10,1.030551,2.461479,921.335938,NA,NA,0.375087,1.133103,0.379684,2.28e-4,NA,1.61584,NA,1.16084,1.031137,1.52833,1.747743,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-13,1.019349,2.416315,875.037354,NA,NA,0.375087,1.121175,0.369137,2.28e-4,NA,1.650037,NA,1.131575,1.031137,1.508546,1.699363,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-14,1.019349,2.416315,875.037354,NA,NA,0.375087,NA,0.369137,2.28e-4,NA,NA,NA,1.131575,1.031137,1.508546,1.699363,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-15,1.019349,2.416315,875.037354,NA,NA,0.375087,NA,0.369137,2.28e-4,NA,NA,NA,1.131575,1.031137,1.508546,1.699363,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-16,1.008148,2.303403,901.054871,NA,NA,0.355686,1.097321,0.369137,2.28e-4,NA,1.620114,NA,1.14133,1.048322,1.485465,1.646513,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-17,0.996946,2.303403,898.157837,NA,NA,0.355686,1.073467,0.367028,2.28e-4,NA,1.6479,NA,1.151085,1.048322,1.483816,1.63025,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-20,0.996946,2.438897,886.568726,NA,NA,0.355686,1.049611,0.367028,2.28e-4,NA,1.660724,NA,1.151085,1.048322,1.49041,1.626185,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-21,1.041753,2.551808,903.952271,NA,NA,0.388021,1.073467,0.363864,2.28e-4,NA,1.652174,NA,1.16084,1.048322,1.567899,1.650578,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-22,1.041753,2.506644,915.541565,NA,NA,0.388021,1.037684,0.351208,1.98e-4,NA,1.622252,NA,1.14133,1.005359,1.549763,1.646513,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-23,1.041753,2.438897,915.541565,NA,NA,0.375087,1.073467,0.353317,1.98e-4,NA,1.63935,NA,1.14133,1.005359,1.529979,1.626185,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-24,1.075358,2.416315,898.157837,NA,NA,0.391254,1.073467,0.354372,1.98e-4,NA,1.624388,NA,1.151085,1.031137,1.549763,1.605858,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-27,1.041753,2.325986,875.558899,NA,NA,0.375087,1.001901,0.340661,1.98e-4,NA,1.564543,NA,1.10231,1.031137,1.483816,1.585531,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-28,1.030551,2.303403,828.622864,NA,NA,0.388021,1.001901,0.32695,1.98e-4,NA,1.547444,NA,1.112065,0.988172,1.437652,1.536745,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-29,1.030551,2.28082,822.828308,NA,NA,0.387956,0.954192,0.316192,1.98e-4,NA,1.532483,NA,1.12182,0.988172,1.417869,1.524549,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-11-30,1.019349,2.213073,869.184875,NA,NA,0.355686,0.906482,0.31113,1.98e-4,NA,1.468362,NA,1.0828,0.996765,1.318947,1.504221,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-12-01,1.030551,2.213073,869.184875,NA,NA,0.355686,0.930337,0.310708,1.98e-4,NA,1.455538,NA,1.092555,0.988172,1.338731,1.585531,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-12-04,1.075358,2.325986,811.239197,NA,NA,0.345985,0.954192,0.305645,1.98e-4,NA,1.481187,NA,1.0828,0.965831,1.312352,1.626185,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-12-05,1.064156,2.438897,869.242859,NA,NA,0.352452,1.037684,0.321677,1.98e-4,NA,1.530345,NA,1.092555,0.965831,1.396436,1.707495,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-12-06,1.052954,2.393733,898.157837,NA,NA,0.388021,1.061539,0.324841,1.98e-4,NA,1.496147,NA,1.112065,0.965831,1.401381,1.727821,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-12-07,1.052954,2.484062,898.157837,NA,NA,0.384787,1.097321,0.337497,1.98e-4,NA,1.508972,NA,1.14133,0.996765,1.467329,1.727821,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2000-12-08,1.108962,2.484062,878.282349,NA,NA,0.375087,1.121175,0.351208,1.98e-4,NA,1.538895,NA,1.151085,1.029418,1.500303,1.809131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
