ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
P2AN34,PALOALTO NET,DRN,189180000,0.393,OTHERS,OTHERS,OTHERS,95367899.53289524,1.9836863444260526,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
PYPL34,PAYPAL HOLD,DRN,215628000,0.216,OTHERS,OTHERS,OTHERS,95367899.53289524,2.2610123642874558,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
P1DD34,PDD HOLDING,DRN,132858700,0.611,OTHERS,OTHERS,OTHERS,95367899.53289524,1.3931176071899651,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
PEPB34,PEPSICO INC,DRN,13830000,0.052,OTHERS,OTHERS,OTHERS,95367899.53289524,0.1450173493150032,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
PFIZ34,PFIZER,DRN,225856520,0.529,OTHERS,OTHERS,OTHERS,95367899.53289524,2.368265643955966,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
PGCO34,PG,DRN,329964040,1.261,OTHERS,OTHERS,OTHERS,95367899.53289524,3.459906757054931,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
P1LD34,PROLOGIS INC,DRN,110863440,0.418,OTHERS,OTHERS,OTHERS,95367899.53289524,1.1624817212395444,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
QCOM34,QUALCOMM,DRN,133560000,0.578,OTHERS,OTHERS,OTHERS,95367899.53289524,1.4004712345995538,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
R1IN34,REALTY INCOM,DRN,14478472,0.129,OTHERS,OTHERS,OTHERS,95367899.53289524,0.15181703771305083,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
RIOT34,RIO TINTO,DRN,12513210,0.293,OTHERS,OTHERS,OTHERS,95367899.53289524,0.13120987314692634,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
R2BL34,ROBLOX CORP,DRN,57365070,0.084,OTHERS,OTHERS,OTHERS,95367899.53289524,0.601513405254491,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
SSFO34,SALESFOR INC,DRN,212960000,0.952,OTHERS,OTHERS,OTHERS,95367899.53289524,2.2330364938628406,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
BCSA34,SANTANDER,DRN,161841500,0.218,OTHERS,OTHERS,OTHERS,95367899.53289524,1.6970228010964636,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
SCHW34,SCHWAB,DRN ED,141734560,0.387,OTHERS,OTHERS,OTHERS,95367899.53289524,1.4861872883245322,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S2EA34,SEA LTD,DRN,130307750,0.079,OTHERS,OTHERS,OTHERS,95367899.53289524,1.366369088951707,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S2HO34,SHOPIFY INC,DRN,1447015200,0.332,OTHERS,OTHERS,OTHERS,95367899.53289524,15.172979661787362,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S1BS34,SIBANYE STIL,DRN,14152836,0.011,OTHERS,OTHERS,OTHERS,95367899.53289524,0.14840251352205008,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
SIMN34,SIMON PROP,DRN,13049896,0.167,OTHERS,OTHERS,OTHERS,95367899.53289524,0.13683740612844997,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S1LG34,SL GREEN REA,DRN,1287960,0.01,OTHERS,OTHERS,OTHERS,95367899.53289524,0.013505173190437566,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
SNEC34,SONY GROUP,DRN,12612320,0.381,OTHERS,OTHERS,OTHERS,95367899.53289524,0.13224911172180775,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S1PO34,SPOTIFY TECH,DRN,7939744,0.167,OTHERS,OTHERS,OTHERS,95367899.53289524,0.0832538415849386,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S2TA34,STAG INDUSTR,DRN,9078545,0.024,OTHERS,OTHERS,OTHERS,95367899.53289524,0.0951949769730279,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
SBUB34,STARBUCKS,DRN ED,11490000,0.364,OTHERS,OTHERS,OTHERS,95367899.53289524,0.12048079129641265,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
S2UI34,SUN COMMUN,DRN,24889040,0.055,OTHERS,OTHERS,OTHERS,95367899.53289524,0.2609792196525732,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
TSMC34,TAIWANSMFAC,DRN,414913120,2.231,OTHERS,OTHERS,OTHERS,95367899.53289524,4.350658051946337,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
T1TW34,TAKE-TWO INT,DRN,6802704,0.089,OTHERS,OTHERS,OTHERS,95367899.53289524,0.07133117152961457,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
T1AL34,TAL EDUCATIO,DRN,49102240,0.024,OTHERS,OTHERS,OTHERS,95367899.53289524,0.5148717780353669,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
T2DH34,TELADOCHEALT,DRN,49667190,0.012,OTHERS,OTHERS,OTHERS,95367899.53289524,0.5207956790834877,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
TLNC34,TELEFONIC,DRN,57504580,0.075,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6029762664549926,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
TSLA34,TESLA INC,DRN,1017254720,2.159,OTHERS,OTHERS,OTHERS,95367899.53289524,10.666636520070556,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
TEXA34,TEXAS INC,DRN,9160000,0.033,OTHERS,OTHERS,OTHERS,95367899.53289524,0.09604909036337161,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
