date,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbdc3.sa,bbdc4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,pssa3.sa,radl3.sa,rail3.sa,sanb11.sa,stbp3.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim5.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2000-03-09,0.309394,NA,NA,NA,1.05398,NA,1.038654,1054.61084,719.608826,NA,2540.615234,NA,NA,-29.298241,NA,0.127614,NA,NA,6.97743,NA,6.516427,2.461168,NA,NA,NA,NA,NA,241.468704,NA,NA,0.383226,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.155038,2.038996,NA,0.005505,NA,NA,NA,NA,1.383948,NA,NA,NA,11.015978,NA,NA,3703.605225,NA,1.579439,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-10,0.309394,NA,NA,NA,1.05398,NA,1.07234,1054.61084,719.608826,NA,2606.262207,NA,NA,-29.388952,NA,0.127614,NA,NA,7.127714,NA,6.968648,2.461168,NA,NA,NA,NA,NA,241.717819,NA,NA,0.378494,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.159753,1.979729,NA,0.005505,NA,NA,NA,NA,1.367139,NA,NA,NA,10.779916,NA,NA,3632.310303,NA,1.525033,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-13,0.309394,NA,NA,NA,1.05398,NA,NA,1014.048767,719.608826,NA,2606.262207,NA,NA,-29.388952,NA,0.127614,NA,NA,7.020367,NA,6.686938,2.461168,NA,NA,NA,NA,NA,241.717819,NA,NA,0.378494,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.074872,1.979729,NA,0.005505,NA,NA,NA,NA,1.369006,NA,NA,NA,10.779916,NA,NA,3632.310303,NA,1.467329,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-14,0.29004,NA,NA,NA,1.101069,NA,0.988124,1158.913208,719.608826,NA,2523.564453,NA,NA,-28.844709,NA,0.127614,NA,NA,6.676865,NA,6.731418,2.461168,NA,NA,NA,NA,NA,234.142395,NA,NA,0.361935,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.065441,1.852271,NA,0.005505,NA,NA,NA,NA,1.369006,NA,NA,NA,10.386496,NA,NA,3339.624268,NA,1.450842,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-15,0.29004,NA,NA,NA,1.101069,NA,0.975493,1129.882446,719.608826,NA,2584.095703,NA,NA,-29.026123,NA,0.127614,NA,NA,6.655396,NA,6.82038,2.461168,NA,NA,NA,NA,NA,228.261444,NA,NA,0.354839,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.065441,1.87617,NA,0.005505,NA,NA,NA,NA,1.35033,NA,NA,NA,10.134701,NA,NA,3283.337402,NA,1.459085,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-16,0.293927,NA,NA,NA,1.091374,NA,0.98251,1112.556763,719.608826,NA,2652.300781,NA,NA,-29.026123,NA,0.127614,NA,NA,6.97743,NA,6.568321,2.461168,NA,NA,NA,NA,NA,234.242065,NA,NA,0.373763,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.041863,1.88796,NA,0.005505,NA,NA,NA,NA,1.369006,NA,NA,NA,10.197651,NA,NA,3392.157227,NA,1.483816,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-17,0.293927,NA,NA,NA,1.049824,NA,0.954439,1095.115112,719.608826,NA,2685.550537,NA,NA,-29.026123,NA,0.127614,NA,NA,6.870084,NA,6.894513,2.461168,NA,NA,NA,NA,NA,226.766251,NA,NA,0.369032,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.013569,1.868203,NA,0.005505,NA,NA,NA,NA,1.369006,NA,NA,NA,9.920673,NA,NA,3639.813721,NA,1.417868,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-20,0.293927,NA,NA,NA,1.038744,NA,0.910928,1043.021973,719.608826,NA,2634.396484,NA,NA,-27.592957,NA,0.127614,NA,NA,6.74127,NA,6.894513,2.461168,NA,NA,NA,NA,NA,226.766251,NA,NA,0.371397,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,1.985275,1.812441,NA,0.005505,NA,NA,NA,NA,1.3578,NA,NA,NA,10.07175,NA,NA,3602.289551,NA,1.450842,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-21,0.293927,NA,NA,NA,1.049824,NA,0.905313,1014.048767,719.608826,NA,2705.158936,NA,NA,-28.663298,NA,0.127614,NA,NA,6.633925,NA,7.109503,2.461168,NA,NA,NA,NA,NA,224.274368,NA,NA,0.373763,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,1.999423,1.84813,NA,0.005505,NA,NA,NA,NA,1.344727,NA,NA,NA,10.540719,NA,NA,3921.244385,NA,1.516789,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-22,0.305528,NA,NA,NA,1.08999,NA,0.912331,1013.99115,719.608826,NA,2642.922363,NA,NA,-29.026123,NA,0.127614,NA,NA,6.794943,NA,6.879685,2.461168,NA,NA,NA,NA,NA,227.264709,NA,NA,0.385591,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.013664,1.85259,NA,0.005505,NA,NA,NA,NA,1.380212,NA,NA,NA,10.446291,NA,NA,4007.548096,NA,1.599223,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-23,0.317128,NA,NA,NA,1.066445,NA,0.905313,993.768127,719.608826,NA,2578.127686,NA,NA,-27.756229,NA,0.127614,NA,NA,6.831441,NA,6.716592,2.461168,NA,NA,NA,NA,NA,234.192261,NA,NA,0.383226,NA,NA,NA,NA,5052.887695,NA,NA,NA,NA,NA,NA,NA,2.027716,1.852271,NA,0.005505,NA,NA,NA,NA,1.361536,NA,NA,NA,10.417964,NA,NA,4015.054443,NA,1.543169,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-24,0.326405,NA,NA,NA,1.125999,NA,0.917946,1043.021973,719.608826,NA,2621.607666,NA,NA,-28.844709,NA,0.127614,NA,NA,6.870084,NA,6.968648,2.461168,NA,NA,NA,NA,NA,235.238876,NA,NA,0.409247,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.018285,1.852271,NA,0.005505,NA,NA,NA,NA,1.419433,NA,NA,NA,10.449443,NA,NA,3827.434326,NA,1.541519,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-27,0.332596,NA,NA,NA,1.121844,NA,0.898295,1066.200195,719.608826,NA,2601.999512,NA,NA,-29.298241,NA,0.127614,NA,NA,7.106245,NA,6.99089,2.461168,NA,NA,NA,NA,NA,234.242065,NA,NA,0.411613,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.093735,1.991518,NA,0.005505,NA,NA,NA,NA,1.507214,NA,NA,NA,10.638288,NA,NA,3632.310303,NA,1.61571,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-28,0.332596,NA,NA,NA,1.142619,NA,0.873031,1037.227295,719.608826,NA,2634.396484,NA,NA,-37.451645,NA,0.127614,NA,NA,6.840028,NA,6.842618,2.461168,NA,NA,NA,NA,NA,228.709961,NA,NA,0.404516,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.065441,1.908033,NA,0.005505,NA,NA,NA,NA,1.561377,NA,NA,NA,10.07175,NA,NA,3669.834961,NA,1.549763,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-29,0.332596,NA,NA,NA,1.131539,NA,0.88426,1014.048767,719.608826,NA,2625.871094,NA,NA,-37.697239,NA,0.127614,NA,NA,6.74127,NA,6.968648,2.461168,NA,NA,NA,NA,NA,230.254898,NA,NA,0.397419,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.025358,1.900068,NA,0.005505,NA,NA,NA,NA,1.514685,NA,NA,NA,9.851428,NA,NA,3452.194336,NA,1.511843,0.996683,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-30,0.348064,NA,NA,NA,1.105224,NA,0.878645,985.076111,719.608826,NA,2601.147217,NA,NA,-36.100948,NA,0.127614,NA,NA,6.526581,NA,6.746245,2.461168,NA,NA,NA,NA,NA,229.258209,NA,NA,0.397419,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.074872,1.856095,NA,0.005505,NA,NA,NA,NA,1.507214,NA,NA,NA,9.757008,NA,NA,3452.194336,NA,1.445896,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-03-31,0.355797,NA,NA,NA,1.139849,NA,0.882856,985.076111,719.608826,NA,2598.588623,NA,NA,-36.223736,NA,0.127614,NA,NA,6.655396,NA,6.635042,2.461168,NA,NA,NA,NA,NA,226.766251,NA,NA,0.40215,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.074872,1.879994,NA,0.005505,NA,NA,NA,NA,1.533362,NA,NA,NA,9.568159,NA,NA,3583.529297,NA,1.426112,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-03,0.353864,NA,NA,NA,1.112149,NA,0.851977,996.665161,719.608826,NA,2482.641602,NA,NA,-36.346527,NA,0.127614,NA,NA,6.580253,NA,6.449706,2.461168,NA,NA,NA,NA,NA,216.79863,NA,NA,0.409247,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.046578,1.864061,NA,0.005505,NA,NA,NA,NA,1.531494,NA,NA,NA,9.221947,NA,NA,3339.624268,NA,1.525033,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-04,0.351931,NA,NA,NA,1.074754,NA,0.858994,956.103333,719.608826,NA,2350.49585,NA,NA,-35.48698,NA,0.127614,NA,NA,6.54805,NA,6.264369,2.461168,NA,NA,NA,NA,NA,219.240585,NA,NA,0.406881,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.018285,1.854184,NA,0.005505,NA,NA,NA,NA,1.531494,NA,NA,NA,8.973304,NA,NA,3152.00415,NA,1.516789,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-05,0.363532,NA,NA,NA,1.05952,NA,0.842152,956.103333,719.608826,NA,2386.302979,NA,NA,-35.364189,NA,0.127614,NA,NA,6.440705,NA,6.382986,2.461168,NA,NA,NA,NA,NA,219.290466,NA,NA,0.399785,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.074825,1.931933,NA,0.005505,NA,NA,NA,NA,1.494141,NA,NA,NA,8.970152,NA,NA,3061.946533,NA,1.442599,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-06,0.367398,NA,NA,NA,1.070599,NA,0.828116,927.130676,719.608826,NA,2404.206543,NA,NA,-36.837688,NA,0.127614,NA,NA,6.505113,NA,6.664697,2.461168,NA,NA,NA,NA,NA,223.277557,NA,NA,0.40215,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.084303,1.959654,NA,0.005505,NA,NA,NA,NA,1.494141,NA,NA,NA,9.190475,NA,NA,3009.415039,NA,1.437652,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-07,0.375132,NA,NA,NA,1.09553,NA,0.826712,869.184814,719.608826,NA,2506.513184,NA,NA,-38.679588,NA,0.127614,NA,NA,6.419237,NA,6.67211,2.461168,NA,NA,NA,NA,NA,224.274368,NA,NA,0.40215,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.098403,1.971763,NA,0.005505,NA,NA,NA,NA,1.5427,NA,NA,NA,9.599638,NA,NA,3155.75708,NA,1.467329,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-10,0.385952,NA,NA,NA,1.044285,NA,0.800044,811.239441,719.608826,NA,2420.405029,NA,NA,-36.862255,NA,0.127614,NA,NA,6.226015,NA,6.375572,2.461168,NA,NA,NA,NA,NA,221.782455,NA,NA,0.385591,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.046578,1.92779,NA,0.005505,NA,NA,NA,NA,1.518421,NA,NA,NA,9.439121,NA,NA,3020.671143,NA,1.436004,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-11,0.382867,NA,NA,NA,1.05952,NA,0.79443,840.212036,719.608826,NA,2363.284424,NA,NA,-35.732574,NA,0.127614,NA,NA,6.11867,NA,6.308849,2.461168,NA,NA,NA,NA,NA,219.788879,NA,NA,0.38086,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.004138,1.879994,NA,0.005505,NA,NA,NA,NA,1.518421,NA,NA,NA,9.099196,NA,NA,2926.861084,NA,1.417868,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-12,0.382867,NA,NA,NA,1.038744,NA,0.811273,817.033752,719.608826,NA,2361.578369,NA,NA,-36.837688,NA,0.267578,NA,NA,6.054262,NA,6.24213,2.461168,NA,NA,NA,NA,NA,219.290466,NA,NA,0.383226,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,2.084303,1.923647,NA,0.005505,NA,NA,NA,NA,1.518421,NA,NA,NA,9.158996,NA,NA,3095.718994,NA,1.450842,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-13,0.382867,NA,NA,NA,1.017969,NA,0.79864,788.060852,719.608826,NA,2275.470703,NA,NA,-35.364189,NA,0.267578,NA,NA,5.818104,NA,6.027139,2.461168,NA,NA,NA,NA,NA,209.322708,NA,NA,0.373763,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,1.994707,1.879994,NA,0.005505,NA,NA,NA,NA,1.469861,NA,NA,NA,8.749832,NA,NA,2889.337402,NA,1.361813,0.99075,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-14,0.348064,NA,NA,NA,0.925175,NA,0.771972,701.142456,719.608826,NA,2131.388916,NA,NA,-33.153931,NA,0.267578,NA,NA,5.581945,NA,5.782495,2.461168,NA,NA,NA,NA,NA,197.859848,NA,NA,0.34301,NA,NA,NA,NA,5056.255859,NA,NA,NA,NA,NA,NA,NA,1.8862,1.879994,NA,0.005505,NA,NA,NA,NA,1.3578,NA,NA,NA,8.749832,NA,NA,2589.146973,NA,1.244756,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-17,0.348064,NA,NA,NA,0.94595,NA,0.793026,695.3479,719.608826,NA,2114.337891,NA,NA,-31.680412,NA,0.267578,NA,NA,5.474599,NA,5.752841,2.461168,NA,NA,NA,NA,NA,194.371109,NA,NA,0.328817,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.886247,1.672876,NA,0.005505,NA,NA,NA,NA,1.284961,NA,NA,NA,8.34067,NA,NA,2457.812988,NA,1.223323,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-18,0.348064,NA,NA,NA,0.997195,NA,0.81408,695.3479,719.608826,NA,2148.440674,NA,NA,-32.417168,NA,0.267578,NA,NA,5.536859,NA,6.227302,2.461168,NA,NA,NA,NA,NA,203.342056,NA,NA,0.352473,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.839091,1.724815,NA,0.005505,NA,NA,NA,NA,1.208386,NA,NA,NA,8.781307,NA,NA,2547.870117,NA,1.285974,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-19,0.348064,NA,NA,NA,0.97642,NA,0.776183,701.142456,719.608826,NA,2139.914795,NA,NA,-33.153931,NA,0.267578,NA,NA,5.281377,NA,6.086446,2.461168,NA,NA,NA,NA,NA,199.504547,NA,NA,0.335914,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.768357,1.621255,NA,0.005505,NA,NA,NA,NA,1.219593,NA,NA,NA,9.00163,NA,NA,2551.622803,NA,1.251351,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-20,0.348064,NA,NA,NA,0.997195,NA,0.786008,701.142456,719.608826,NA,2182.541748,NA,NA,-31.312042,NA,0.267578,NA,NA,5.558328,NA,6.064206,2.461168,NA,NA,NA,NA,NA,211.814682,NA,NA,0.340645,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.782504,1.625079,NA,0.005505,NA,NA,NA,NA,1.238269,NA,NA,NA,8.869434,NA,NA,2551.622803,NA,1.292569,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-21,0.348064,NA,NA,NA,0.997195,NA,NA,701.142456,719.608826,NA,2182.541748,NA,NA,-31.312042,NA,0.267578,NA,NA,5.558328,NA,6.064206,2.461168,NA,NA,NA,NA,NA,211.814682,NA,NA,0.340645,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,NA,1.625079,NA,0.005505,NA,NA,NA,NA,NA,NA,NA,NA,8.869434,NA,NA,2551.622803,NA,1.292569,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-24,0.348064,NA,NA,NA,0.987499,NA,0.786008,811.239441,719.608826,NA,2131.388916,NA,NA,-30.206909,NA,0.267578,NA,NA,5.388723,NA,6.153168,2.461168,NA,NA,NA,NA,NA,209.322708,NA,NA,0.338279,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.749494,1.593215,NA,0.005505,NA,NA,NA,NA,1.227063,NA,NA,NA,8.501187,NA,NA,2442.803223,NA,1.269487,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-25,0.348064,NA,NA,NA,0.97642,NA,0.788816,782.266357,719.608826,NA,2182.541748,NA,NA,-31.434826,NA,0.267578,NA,NA,5.646351,NA,6.538667,2.461168,NA,NA,NA,NA,NA,215.80188,NA,NA,0.34301,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.862669,1.736604,NA,0.005505,NA,NA,NA,NA,1.223327,NA,NA,NA,8.812779,NA,NA,2682.956055,NA,1.285974,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-26,0.348064,NA,NA,NA,0.987499,NA,0.800044,724.320618,719.608826,NA,2191.068359,NA,NA,-31.213812,NA,0.267578,NA,NA,5.579797,NA,6.597976,2.461168,NA,NA,NA,NA,NA,215.751984,NA,NA,0.338279,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.839091,1.710794,NA,0.005505,NA,NA,NA,NA,1.210254,NA,NA,NA,8.749832,NA,NA,2555.375,NA,1.269487,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-27,0.355797,NA,NA,NA,1.01243,NA,0.800044,782.266357,719.608826,NA,2139.914795,NA,NA,-30.698082,NA,0.267578,NA,NA,5.624882,NA,6.850033,2.461168,NA,NA,NA,NA,NA,219.290466,NA,NA,0.345376,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.839091,1.712706,NA,0.005505,NA,NA,NA,NA,1.171033,NA,NA,NA,8.529512,NA,NA,2589.146973,NA,1.236513,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-04-28,0.367398,NA,NA,NA,1.05952,NA,0.842152,753.293457,719.608826,NA,2344.528076,NA,NA,-32.785549,NA,0.267578,NA,NA,5.732227,NA,7.042781,2.461168,NA,NA,NA,NA,NA,217.29689,NA,NA,0.366666,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.886247,1.713024,NA,0.005505,NA,NA,NA,NA,1.270019,NA,NA,NA,8.501187,NA,NA,2592.899658,NA,1.244756,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-01,0.367398,NA,NA,NA,1.05952,NA,NA,753.293457,719.608826,NA,2344.528076,NA,NA,-32.785549,NA,0.267578,NA,NA,5.732227,NA,7.042781,2.461168,NA,NA,NA,NA,NA,217.29689,NA,NA,0.366666,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,NA,1.713024,NA,0.005505,NA,NA,NA,NA,NA,NA,NA,NA,8.501187,NA,NA,2592.899658,NA,1.244756,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-02,0.367398,NA,NA,NA,1.033205,NA,0.86882,724.320618,719.608826,NA,2294.226807,NA,NA,-34.111702,NA,0.267578,NA,NA,5.968386,NA,6.52384,2.461168,NA,NA,NA,NA,NA,1.273657,NA,NA,0.347742,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.900394,1.754448,NA,0.005505,NA,NA,NA,NA,1.264416,NA,NA,NA,9.064573,NA,NA,2495.336426,NA,1.269487,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-03,0.367398,NA,NA,NA,1.01243,NA,0.863205,730.115356,719.608826,NA,2250.74707,NA,NA,-31.950562,NA,0.267578,NA,NA,5.732227,NA,6.190235,2.461168,NA,NA,NA,NA,NA,1.229355,NA,NA,0.34301,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.876816,1.748713,NA,0.005505,NA,NA,NA,NA,1.232666,NA,NA,NA,8.985888,NA,NA,2401.528076,NA,1.318946,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-04,0.363532,NA,NA,NA,0.997195,NA,0.84917,927.130676,719.608826,NA,2256.714355,NA,NA,-34.136269,NA,0.267578,NA,NA,5.796635,NA,6.301437,2.461168,NA,NA,NA,NA,NA,1.24043,NA,NA,0.335914,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.862669,1.74457,NA,0.005505,NA,NA,NA,NA,1.208386,NA,NA,NA,8.907206,NA,NA,2322.727295,NA,1.384894,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-05,0.363532,NA,NA,NA,1.02905,NA,0.833731,985.018311,719.608826,NA,2378.630371,NA,NA,-35.02037,NA,0.267578,NA,NA,5.925448,NA,6.538667,2.461168,NA,NA,NA,NA,NA,1.262582,NA,NA,0.345376,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.857954,1.748713,NA,0.005505,NA,NA,NA,NA,1.232666,NA,NA,NA,8.71836,NA,NA,2439.051025,NA,1.467329,1.1272,0.108631,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-08,0.363532,NA,NA,NA,1.023509,NA,0.822502,927.130676,719.608826,NA,2370.104492,NA,NA,-34.381844,NA,0.267578,NA,NA,5.796635,NA,6.301437,2.461168,NA,NA,NA,NA,NA,1.24043,NA,NA,0.340645,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.815513,1.750624,NA,0.005505,NA,NA,NA,NA,1.232666,NA,NA,NA,8.466565,NA,NA,2364.003906,NA,1.450842,1.1272,0.1032,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-09,0.363532,NA,NA,NA,0.997195,NA,0.821098,880.773987,719.608826,NA,2269.503906,NA,NA,-32.90834,NA,0.267578,NA,NA,5.839573,NA,6.227302,2.461168,NA,NA,NA,NA,NA,1.19613,NA,NA,0.335914,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.783635,1.752218,NA,0.005505,NA,NA,NA,NA,1.219593,NA,NA,NA,8.120351,NA,NA,2318.974854,NA,1.409625,1.1272,0.1032,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-10,0.363532,NA,NA,NA,0.975035,NA,0.805658,903.952393,719.608826,NA,2251.598633,NA,NA,-32.90834,NA,0.267578,NA,NA,5.884658,NA,6.167994,2.461168,NA,NA,NA,NA,NA,1.151829,NA,NA,0.331183,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.777788,1.720672,NA,0.005505,NA,NA,NA,NA,1.217724,NA,NA,NA,7.884293,NA,NA,2288.954834,NA,1.412922,1.1272,0.1032,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-11,0.363532,NA,NA,NA,0.97088,NA,0.81408,869.184814,719.608826,NA,2258.419434,NA,NA,-32.90834,NA,0.267578,NA,NA,6.015619,NA,6.019727,2.461168,NA,NA,NA,NA,NA,1.162904,NA,NA,0.335914,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.70281,1.692631,NA,0.005505,NA,NA,NA,NA,1.16543,NA,NA,NA,8.466565,NA,NA,2251.431641,NA,1.417868,1.1272,0.1032,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-12,0.363532,NA,NA,NA,0.937641,NA,0.821098,811.239441,719.608826,NA,2216.644531,NA,NA,-31.434826,NA,0.267578,NA,NA,6.077879,NA,5.856629,2.461168,NA,NA,NA,NA,NA,1.129678,NA,NA,0.335914,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.673997,1.690719,NA,0.005505,NA,NA,NA,NA,1.073914,NA,NA,NA,8.639674,NA,NA,2206.403564,NA,1.307407,0.926678,0.1032,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2000-05-15,0.371266,NA,NA,NA,0.966725,NA,0.836537,869.184814,719.608826,NA,2388.860107,NA,NA,-34.381844,NA,0.267578,NA,NA,6.354829,NA,6.405225,2.461168,NA,NA,NA,NA,NA,1.129678,NA,NA,0.354839,NA,NA,NA,NA,6063.46582,NA,NA,NA,NA,NA,NA,NA,1.791935,1.720672,NA,0.005505,NA,NA,NA,NA,1.070178,NA,NA,NA,8.907206,NA,NA,2322.727295,NA,1.335434,0.926678,0.1032,NA,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
