date,abcb4.sa,b3sa3.sa,bpan4.sa,brsr6.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,bbas3.sa,ciel3.sa,itsa4.sa,itub3.sa,itub4.sa,pssa3.sa,sanb11.sa,sula11.sa,wizs3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2000-07-27,NA,NA,NA,NA,NA,1.285252,NA,1.073841,NA,0.494324,1.360272,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-07-28,NA,NA,NA,NA,NA,1.295372,NA,1.053612,NA,0.478205,1.360272,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-07-31,NA,NA,NA,NA,NA,1.278023,NA,1.053612,NA,0.480891,1.305496,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-01,NA,NA,NA,NA,NA,1.225977,NA,1.045182,NA,0.480891,1.296367,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-02,NA,NA,NA,NA,NA,1.236097,NA,1.040125,NA,0.480891,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-03,NA,NA,NA,NA,NA,1.301154,NA,1.073841,NA,0.488951,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-04,NA,NA,NA,NA,NA,1.306938,NA,1.046869,NA,0.488951,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-07,NA,NA,NA,NA,NA,1.34308,NA,1.065412,NA,0.50507,1.342012,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-08,NA,NA,NA,NA,NA,1.334407,NA,1.080585,NA,0.499697,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-09,NA,NA,NA,NA,NA,1.39079,NA,1.077213,NA,0.502384,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-10,NA,NA,NA,NA,NA,1.225977,NA,1.058669,NA,0.494324,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-11,NA,NA,NA,NA,NA,1.202845,NA,1.078898,NA,0.499697,1.342012,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-14,NA,NA,NA,NA,NA,1.257783,NA,1.085642,NA,0.494324,1.342012,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-15,NA,NA,NA,NA,NA,1.247663,NA,1.072155,NA,0.50507,1.342012,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-16,NA,NA,NA,NA,NA,1.212965,NA,1.03001,NA,0.494324,1.332883,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-17,NA,NA,NA,NA,NA,1.230314,NA,1.073841,NA,0.50507,1.332883,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-18,NA,NA,NA,NA,NA,1.214411,NA,1.05024,NA,0.488951,1.332883,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-21,NA,NA,NA,NA,NA,1.182604,NA,1.048554,NA,0.486264,1.332883,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-22,NA,NA,NA,NA,NA,1.192725,NA,1.053612,NA,0.502384,1.360272,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-23,NA,NA,NA,NA,NA,1.230314,NA,1.06204,NA,0.50507,1.396788,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-24,NA,NA,NA,NA,NA,1.236097,NA,1.060355,NA,0.507756,1.37853,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-25,NA,NA,NA,NA,NA,1.27947,NA,1.078898,NA,0.521189,1.396788,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-28,NA,NA,NA,NA,NA,1.273686,NA,1.078898,NA,0.523876,1.38766,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-29,NA,NA,NA,NA,NA,1.273686,NA,1.077213,NA,0.515816,1.396788,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-30,NA,NA,NA,NA,NA,1.220195,NA,1.045182,NA,0.526562,1.38766,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-08-31,NA,NA,NA,NA,NA,1.236097,NA,1.038439,NA,0.518503,1.38766,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-01,NA,NA,NA,NA,NA,1.263566,NA,1.087327,NA,0.523876,1.405918,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-04,NA,NA,NA,NA,NA,1.269349,NA,1.1025,NA,0.521189,1.415048,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-05,NA,NA,NA,NA,NA,1.247663,NA,1.085642,NA,0.515816,1.415048,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-06,NA,NA,NA,NA,NA,1.257783,NA,1.090699,NA,0.521189,1.415048,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-07,NA,NA,NA,NA,NA,1.257783,NA,NA,NA,0.521189,1.415048,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-08,NA,NA,NA,NA,NA,1.269349,NA,1.090699,NA,0.523876,1.415048,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-11,NA,NA,NA,NA,NA,1.236097,NA,1.078898,NA,0.515816,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-12,NA,NA,NA,NA,NA,1.225977,NA,1.06204,NA,0.499697,1.323754,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-13,NA,NA,NA,NA,NA,1.230314,NA,1.107557,NA,0.518503,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-14,NA,NA,NA,NA,NA,1.204291,NA,1.07047,NA,0.51313,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-15,NA,NA,NA,NA,NA,1.197062,NA,1.06204,NA,0.510443,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-18,NA,NA,NA,NA,NA,1.139234,NA,1.046869,NA,0.486264,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-19,NA,NA,NA,NA,NA,1.160919,NA,1.078898,NA,0.488951,1.351142,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-20,NA,NA,NA,NA,NA,1.139234,NA,1.07047,NA,0.486264,1.342012,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-21,NA,NA,NA,NA,NA,1.13345,NA,1.087327,NA,0.491637,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-22,NA,NA,NA,NA,NA,1.171039,NA,1.121042,NA,0.502384,1.332883,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-25,NA,NA,NA,NA,NA,1.181159,NA,1.131158,NA,0.507756,1.332883,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-26,NA,NA,NA,NA,NA,1.220195,NA,1.078898,NA,0.510443,1.323754,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-27,NA,NA,NA,NA,NA,1.181159,NA,1.06204,NA,0.507756,1.323754,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-28,NA,NA,NA,NA,NA,1.182604,NA,1.067098,NA,0.510443,1.323754,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-09-29,NA,NA,NA,NA,NA,1.162366,NA,1.053612,NA,0.502384,1.323754,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-02,NA,NA,NA,NA,NA,1.149354,NA,1.07047,NA,0.488951,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-03,NA,NA,NA,NA,NA,1.171039,NA,1.077213,NA,0.494324,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-04,NA,NA,NA,NA,NA,1.149354,NA,1.087327,NA,0.502384,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-05,NA,NA,NA,NA,NA,1.149354,NA,NA,NA,0.502384,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-06,NA,NA,NA,NA,NA,1.182604,NA,1.041812,NA,0.499697,1.314625,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-09,NA,NA,NA,NA,NA,1.127668,NA,1.060355,NA,0.49701,1.287237,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-10,NA,NA,NA,NA,NA,1.101645,NA,1.036754,NA,0.488951,1.287237,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-11,NA,NA,NA,NA,NA,1.100199,NA,1.035068,NA,0.488951,1.287237,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-12,NA,NA,NA,NA,NA,1.100199,NA,NA,NA,0.488951,1.287237,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-13,NA,NA,NA,NA,NA,1.105981,NA,1.06204,NA,0.488951,1.278108,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-16,NA,NA,NA,NA,NA,1.117547,NA,1.058669,NA,0.480891,1.250719,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-17,NA,NA,NA,NA,NA,1.105981,NA,1.041812,NA,0.464772,1.278108,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-18,NA,NA,NA,NA,NA,1.043815,NA,0.977752,NA,0.454026,1.278108,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-19,NA,NA,NA,NA,NA,1.040923,NA,1.011468,NA,0.448653,1.296367,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-20,NA,NA,NA,NA,NA,1.019238,NA,0.977752,NA,0.437907,1.305496,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-23,NA,NA,NA,NA,NA,0.987432,NA,0.927178,NA,0.416414,1.278108,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-24,NA,NA,NA,NA,NA,0.987432,NA,NA,NA,0.416414,1.278108,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-25,NA,NA,NA,NA,NA,0.948397,NA,0.927178,NA,0.419101,1.268978,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-26,NA,NA,NA,NA,NA,0.981649,NA,0.960894,NA,0.42716,1.369401,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-27,NA,NA,NA,NA,NA,1.003335,NA,0.999666,NA,0.445966,1.424177,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-30,NA,NA,NA,NA,NA,1.009118,NA,1.011468,NA,0.443279,1.460694,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-10-31,NA,NA,NA,NA,NA,0.975866,NA,0.984495,NA,0.432534,1.478953,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-01,NA,NA,NA,NA,NA,0.975866,NA,1.011468,NA,0.429847,1.478953,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-02,NA,NA,NA,NA,NA,0.975866,NA,NA,NA,0.429847,1.478953,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-03,NA,NA,NA,NA,NA,1.019238,NA,1.011468,NA,0.429847,1.478953,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-06,NA,NA,NA,NA,NA,1.05249,NA,1.014838,NA,0.445966,1.488083,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-07,NA,NA,NA,NA,NA,1.030804,NA,0.987867,NA,0.451339,1.488083,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-08,NA,NA,NA,NA,NA,1.074176,NA,1.003039,NA,0.448653,1.551988,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-09,NA,NA,NA,NA,NA,1.149354,NA,1.03001,NA,0.440593,1.561118,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-10,NA,NA,NA,NA,NA,1.230314,NA,1.026639,NA,0.451339,1.570247,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-13,NA,NA,NA,NA,NA,1.204291,NA,1.05024,NA,0.445966,1.5246,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-14,NA,NA,NA,NA,NA,1.204291,NA,NA,NA,0.445966,1.5246,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-15,NA,NA,NA,NA,NA,1.204291,NA,NA,NA,0.445966,1.5246,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-16,NA,NA,NA,NA,NA,1.169594,NA,1.041812,NA,0.440593,1.497212,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-17,NA,NA,NA,NA,NA,1.171039,NA,1.018211,NA,0.448653,1.53373,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-20,NA,NA,NA,NA,NA,1.247663,NA,1.043497,NA,0.454026,1.53373,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-21,NA,NA,NA,NA,NA,1.301154,NA,1.028325,NA,0.462085,1.551988,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-22,NA,NA,NA,NA,NA,1.322841,NA,1.011468,NA,0.462085,1.53373,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-23,NA,NA,NA,NA,NA,1.301154,NA,1.009781,NA,0.443279,1.5246,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-24,NA,NA,NA,NA,NA,1.322841,NA,0.987867,NA,0.445966,1.53373,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-27,NA,NA,NA,NA,NA,1.299709,NA,0.969322,NA,0.440593,1.515471,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-28,NA,NA,NA,NA,NA,1.301154,NA,0.977752,NA,0.440593,1.497212,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-29,NA,NA,NA,NA,NA,1.356092,NA,0.977752,NA,0.448653,1.551988,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-11-30,NA,NA,NA,NA,NA,1.322841,NA,0.959207,NA,0.429847,1.542857,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-01,NA,NA,NA,NA,NA,1.225977,NA,0.955837,NA,0.429847,1.542857,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-04,NA,NA,NA,NA,NA,1.246217,NA,0.957522,NA,0.437907,1.53373,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-05,NA,NA,NA,NA,NA,1.267903,NA,1.028325,NA,0.459399,1.579376,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-06,NA,NA,NA,NA,NA,1.269349,NA,1.009781,NA,0.462085,1.597635,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-07,NA,NA,NA,NA,NA,1.24188,NA,0.996295,NA,0.470145,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-08,NA,NA,NA,NA,NA,1.252,NA,1.011468,NA,0.488951,1.725445,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-11,NA,NA,NA,NA,NA,1.31272,NA,1.004724,NA,0.499697,1.688928,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-12,NA,NA,NA,NA,NA,1.31272,NA,NA,NA,0.499697,1.688928,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-13,NA,NA,NA,NA,NA,1.301154,NA,1.085642,NA,0.494324,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-14,NA,NA,NA,NA,NA,1.299709,NA,1.06204,NA,0.494324,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-15,NA,NA,NA,NA,NA,1.278023,NA,1.026639,NA,0.491637,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-18,NA,NA,NA,NA,NA,1.309829,NA,1.03001,NA,0.499697,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-19,NA,NA,NA,NA,NA,1.322841,NA,1.033383,NA,0.510443,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-20,NA,NA,NA,NA,NA,1.291036,NA,1.026639,NA,0.494324,1.643281,NA,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-21,NA,NA,NA,NA,NA,1.291036,NA,0.99461,NA,0.499697,1.643281,1.805327,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-22,NA,NA,NA,NA,NA,1.301154,NA,1.011468,NA,0.494324,1.643281,1.727077,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-25,NA,NA,NA,NA,NA,1.301154,NA,NA,NA,0.494324,1.643281,1.727077,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-26,NA,NA,NA,NA,NA,1.095861,NA,1.011468,NA,0.499697,1.625023,1.726573,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-27,NA,NA,NA,NA,NA,1.149354,NA,1.021582,NA,0.502384,1.625023,1.785135,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-28,NA,NA,NA,NA,NA,1.269349,NA,1.00641,NA,0.518503,1.688928,1.86793,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2000-12-29,NA,NA,NA,NA,NA,1.269349,NA,NA,NA,0.518503,1.688928,1.86793,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-01,NA,NA,NA,NA,NA,1.269349,NA,NA,NA,0.518503,1.688928,1.86793,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-02,NA,NA,NA,NA,NA,1.257783,NA,1.067098,NA,0.510443,1.688928,1.807348,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-03,NA,NA,NA,NA,NA,1.299709,NA,1.129472,NA,0.545368,1.688928,1.878128,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-04,NA,NA,NA,NA,NA,1.334407,NA,1.122728,NA,0.539995,1.725445,1.908317,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-05,NA,NA,NA,NA,NA,1.338743,NA,1.131158,NA,0.529249,1.725445,1.918313,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-08,NA,NA,NA,NA,NA,1.332961,NA,1.196903,NA,0.534622,1.725445,1.878027,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-09,NA,NA,NA,NA,NA,1.295372,NA,1.272763,NA,0.537308,1.725445,1.886105,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-10,NA,NA,NA,NA,NA,1.269349,NA,1.331765,NA,0.545368,1.725445,1.903271,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-11,NA,NA,NA,NA,NA,1.230314,NA,1.299735,NA,0.539995,1.725445,1.908317,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-12,NA,NA,NA,NA,NA,1.234652,NA,1.314908,NA,0.529249,1.725445,1.878229,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-15,NA,NA,NA,NA,NA,1.236097,NA,1.363794,NA,0.534622,1.725445,1.898221,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-16,NA,NA,NA,NA,NA,1.212965,NA,1.357052,NA,0.537308,1.725445,1.908317,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-17,NA,NA,NA,NA,NA,1.236097,NA,1.357052,NA,0.539995,1.725445,1.923462,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-18,NA,NA,NA,NA,NA,1.269349,NA,1.373909,NA,0.561488,1.780221,1.989092,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-19,NA,NA,NA,NA,NA,1.237543,NA,1.365481,NA,0.558801,1.844127,2.029481,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-22,NA,NA,NA,NA,NA,1.198508,NA,1.357052,NA,0.564174,1.780221,1.958802,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-23,NA,NA,NA,NA,NA,1.208628,NA,1.422798,NA,0.564174,1.761963,1.940727,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-24,NA,NA,NA,NA,NA,1.204291,NA,1.373909,NA,0.553428,1.716317,1.887013,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-25,NA,NA,NA,NA,NA,1.204291,NA,NA,NA,0.553428,1.716317,1.887013,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-26,NA,NA,NA,NA,NA,1.214411,NA,1.382339,NA,0.556114,1.734575,1.938609,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-29,NA,NA,NA,NA,NA,1.217303,NA,1.409312,NA,0.553428,1.734575,1.908317,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-30,NA,NA,NA,NA,NA,1.181159,NA,1.380653,NA,0.553428,1.716317,1.878027,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-01-31,NA,NA,NA,NA,NA,1.173931,NA,1.335137,NA,0.550741,1.716317,1.883075,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-01,NA,NA,NA,NA,NA,1.143571,NA,1.247476,NA,0.545368,1.679798,1.847736,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-02,NA,NA,NA,NA,NA,1.143571,NA,1.264334,NA,0.542682,1.679798,1.857834,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-05,NA,NA,NA,NA,NA,1.121884,NA,1.212075,NA,0.537308,1.652411,1.812397,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-06,NA,NA,NA,NA,NA,1.127668,NA,1.230619,NA,0.542682,1.652411,1.83259,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-07,NA,NA,NA,NA,NA,1.147907,NA,1.301421,NA,0.537308,1.625023,1.797251,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-08,NA,NA,NA,NA,NA,1.202845,NA,1.335137,NA,0.545368,1.643281,1.847534,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-09,NA,NA,NA,NA,NA,1.192725,NA,1.281191,NA,0.537308,1.643281,1.817444,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-12,NA,NA,NA,NA,NA,1.156582,NA,1.30985,NA,0.529249,1.643281,1.822495,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-13,NA,NA,NA,NA,NA,1.149354,NA,1.306479,NA,0.550741,1.643281,1.847736,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-14,NA,NA,NA,NA,NA,1.117547,NA,1.331765,NA,0.542682,1.643281,1.872978,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-15,NA,NA,NA,NA,NA,1.123329,NA,1.264334,NA,0.553428,1.643281,1.872978,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-16,NA,NA,NA,NA,NA,1.095861,NA,1.186788,NA,0.526562,1.615893,1.777562,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2001-02-19,NA,NA,NA,NA,NA,1.061164,NA,1.203646,NA,0.515816,1.615893,1.766961,NA,NA,NA,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
